,id,brand_id,forum_topic_id,organization_id,problem_id,requester_id,submitter_id,created_at,description,due,external_id,followup_ids,priority,public,recipient,status,subject,type,updated_at,via_channel,via_followup_source_id,merged_ticket_ids
929,930,514,2,3,514,200,146,2022-03-21 19:40:36,Quisquam dolore aliquam dolor porro. Dolor velit sit neque adipisci dolore quisquam porro. Est quaerat magnam sit. Sit amet labore dolore ut velit tempora magnam. Adipisci non ipsum labore neque quiquia quiquia adipisci. Adipisci modi sit non consectetur labore quisquam quiquia. Consectetur porro labore tempora voluptatem. Dolor porro quisquam quiquia dolor dolore dolorem aliquam. Ipsum labore est velit. Numquam quisquam aliquam ut.,2022-12-06 12:42:50,,,high,True,tony23@gmail.com,pending,Dolor ut magnam eius voluptatem. Numquam dolor porro est. Quiquia adipisci voluptatem aliquam sed sed eius consectetur. Labore non magnam magnam eius porro adipisci. Modi adipisci amet modi labore voluptatem porro sit. Voluptatem aliquam voluptatem amet dolore adipisci. Magnam dolore sit dolor.,incident,2023-01-09 11:34:16,chat,,
930,931,514,5,3,514,477,906,2021-04-06 14:15:36,Modi magnam dolor numquam voluptatem numquam sed quaerat. Sit adipisci velit sed numquam sed aliquam adipisci. Quiquia etincidunt voluptatem dolorem neque porro sit. Quaerat eius modi modi magnam est dolore. Sit eius non tempora adipisci. Quisquam velit etincidunt numquam eius voluptatem etincidunt tempora. Voluptatem velit dolore labore consectetur non sed consectetur. Eius dolorem ipsum sed voluptatem dolor est aliquam. Modi quisquam ipsum non. Sit neque quisquam quaerat voluptatem ipsum etincidunt labore.,2022-03-13 11:49:37,,,urgent,True,bsantana@gentry.com,solved,Non aliquam velit consectetur labore magnam. Magnam ut eius sed voluptatem quaerat. Porro modi tempora dolorem porro labore velit. Quisquam magnam modi consectetur quaerat numquam. Velit magnam est quisquam eius adipisci. Labore quisquam velit numquam. Quiquia modi modi sed neque dolore. Labore magnam ut neque amet porro amet ipsum. Magnam numquam non voluptatem ut adipisci. Velit magnam porro consectetur voluptatem modi dolorem.,problem,2021-09-04 04:20:13,chat,,
931,932,514,5,2,514,298,612,2021-04-01 14:17:41,Velit modi sit aliquam eius tempora. Dolor quiquia magnam dolorem labore non sit numquam. Quisquam sed non sed tempora modi. Modi tempora sit quisquam dolorem ut labore ipsum. Quisquam dolorem neque ut quiquia eius ut eius. Modi magnam sit quisquam.,2022-01-30 08:07:55,,,high,False,krystal13@anderson.com,solved,Quisquam sit amet numquam velit. Modi tempora etincidunt consectetur consectetur eius adipisci dolorem. Adipisci eius dolore tempora consectetur. Adipisci dolorem quiquia est labore labore ut eius. Velit quisquam modi ipsum. Dolore sit sit sit porro. Quiquia quiquia tempora sit dolore porro numquam. Quaerat dolor eius numquam. Neque neque dolorem quiquia non consectetur.,problem,2022-02-14 17:07:56,web_form,,
932,933,514,4,3,514,788,941,2021-09-03 12:14:03,Eius modi eius quiquia amet. Dolore est voluptatem quaerat. Neque tempora sit velit ipsum neque dolore. Eius ipsum neque aliquam neque tempora amet. Sit ut ut labore. Amet ipsum neque eius. Voluptatem ipsum etincidunt ut est quaerat porro. Quaerat dolore dolore non magnam eius. Velit est numquam consectetur amet.,2022-07-23 07:34:04,,,normal,True,rebeccafriedman@cole.info,open,Magnam modi modi non ipsum. Sit ut numquam porro ut quisquam labore. Numquam porro ut quaerat quaerat modi labore est. Neque tempora dolorem etincidunt. Velit numquam tempora eius ut modi quisquam. Labore non consectetur ut. Magnam amet dolore dolore dolorem. Tempora quiquia dolorem sed tempora non quisquam. Labore dolore velit non sed quiquia etincidunt est.,problem,2022-03-01 02:07:42,mail,,
933,934,514,3,2,514,727,599,2022-03-23 04:29:39,Est dolore velit ut sed neque est. Ut velit porro sit. Labore porro ipsum etincidunt est etincidunt numquam ipsum. Dolor quiquia numquam tempora quaerat. Voluptatem non quiquia ut. Labore velit modi quisquam dolore dolore est velit.,2022-08-20 06:51:27,,,high,False,odonnelledward@mcgrath.com,solved,Voluptatem ipsum dolore magnam consectetur sit tempora etincidunt. Dolorem sed dolore etincidunt modi. Etincidunt aliquam velit non ipsum quiquia amet amet. Velit tempora consectetur magnam adipisci tempora ipsum. Aliquam amet tempora tempora non. Labore quiquia dolore est.,task,2023-03-21 14:44:39,facebook_message,,
934,935,514,1,5,514,324,262,2022-09-28 08:17:56,Modi ut voluptatem est ipsum modi consectetur. Ipsum sit quiquia quiquia numquam aliquam numquam amet. Quisquam quaerat sit sit numquam. Amet sed sit quiquia quisquam quiquia. Quiquia sit adipisci amet porro ipsum aliquam. Quaerat dolor velit est. Ut quaerat adipisci sed aliquam dolore quaerat est. Sed tempora aliquam velit magnam tempora labore. Adipisci magnam etincidunt porro ut.,2023-06-11 07:48:59,,,low,True,steven48@johnson.net,solved,Dolor voluptatem quisquam neque quaerat ipsum magnam tempora. Est quisquam quiquia ut tempora. Numquam dolorem tempora sit adipisci dolor labore. Neque dolor neque aliquam magnam velit sed aliquam. Dolor consectetur ut dolorem consectetur adipisci. Porro velit neque neque est. Velit tempora quisquam etincidunt tempora. Est ipsum amet quisquam dolor voluptatem adipisci. Quiquia magnam dolor neque.,task,2023-01-18 10:41:55,chat,,
935,936,514,2,5,514,975,983,2021-12-21 00:09:17,Aliquam quaerat numquam tempora numquam non. Ipsum aliquam ut etincidunt dolorem aliquam dolor consectetur. Eius porro ut velit non numquam neque. Labore aliquam sed ipsum quisquam neque. Aliquam porro aliquam amet quisquam. Neque sed sed magnam ipsum amet adipisci. Quaerat ut sed dolorem dolore quiquia. Voluptatem tempora sed porro dolore. Velit dolorem sit etincidunt quisquam tempora quisquam ut. Sit sit dolore adipisci modi amet magnam velit.,2022-02-14 08:42:26,,,high,False,arobbins@hotmail.com,new,Amet non quisquam adipisci quiquia quisquam. Quaerat numquam sed aliquam aliquam dolor quiquia sed. Dolor neque tempora magnam. Dolore modi est aliquam consectetur dolore sed. Voluptatem voluptatem aliquam quisquam. Velit tempora sit dolorem tempora voluptatem. Sit porro quiquia voluptatem magnam dolorem porro consectetur. Dolore dolorem aliquam porro ut dolor dolore voluptatem.,problem,2022-05-04 05:28:25,mail,,
936,937,514,3,1,514,128,650,2021-05-17 13:40:50,Neque dolorem eius neque. Dolore amet est dolorem ipsum. Modi labore ipsum porro numquam sit est adipisci. Voluptatem quisquam voluptatem ipsum velit aliquam sed. Non aliquam amet numquam sit. Dolor voluptatem adipisci dolorem. Tempora quaerat numquam ipsum eius dolor tempora.,2021-06-16 19:52:21,,,urgent,False,daltoneric@yahoo.com,new,Quisquam quisquam voluptatem tempora amet. Aliquam tempora magnam dolore dolore dolore quisquam. Consectetur consectetur dolore adipisci porro labore. Dolore etincidunt quiquia adipisci quiquia aliquam. Dolor sed porro velit ipsum dolorem voluptatem. Porro magnam neque est tempora. Est consectetur etincidunt sed. Adipisci neque labore ipsum voluptatem numquam ut. Porro ut adipisci quisquam.,incident,2021-08-10 11:07:19,web_form,,
937,938,514,2,4,514,632,119,2022-09-20 18:56:59,Sed magnam sed neque voluptatem sed. Numquam voluptatem modi dolore velit neque est. Porro sit porro amet. Est magnam eius est magnam sit ipsum. Neque modi neque adipisci porro modi. Dolore quisquam aliquam consectetur quiquia modi dolorem. Voluptatem ut sit voluptatem magnam amet etincidunt. Voluptatem velit ipsum ipsum non modi. Porro tempora porro dolor magnam aliquam. Adipisci sit voluptatem velit consectetur amet sit porro.,2022-12-07 04:21:35,,,low,True,diane70@lewis.com,on-hold,Sit consectetur ipsum magnam. Porro velit etincidunt sit porro consectetur aliquam. Consectetur ut voluptatem adipisci dolore. Magnam amet ut consectetur neque ut magnam magnam. Adipisci ipsum non amet. Porro consectetur dolorem ut sed quaerat sit adipisci.,task,2022-12-11 02:44:19,chat,,
938,939,514,1,2,514,835,322,2022-05-04 08:05:45,Magnam labore adipisci labore labore modi labore ipsum. Numquam est aliquam voluptatem quiquia consectetur amet ut. Dolore adipisci numquam est magnam consectetur. Adipisci consectetur sed non adipisci dolore neque voluptatem. Non est porro amet. Tempora velit quaerat ut numquam etincidunt dolorem dolor.,2022-07-17 03:29:24,,,high,False,nicole12@gmail.com,pending,Sed amet tempora dolor voluptatem. Quisquam modi numquam tempora. Ipsum magnam dolore magnam est dolor. Amet consectetur modi dolore velit aliquam porro dolore. Quisquam amet ut amet. Est quisquam dolore etincidunt labore quisquam dolorem porro. Quiquia etincidunt voluptatem dolor porro velit dolore.,task,2022-07-26 19:21:59,facebook_message,,
939,940,514,1,1,514,728,702,2021-05-05 05:22:17,Est ipsum ipsum sit est amet porro quisquam. Aliquam etincidunt voluptatem numquam ut est. Quisquam sed sed voluptatem eius neque ut voluptatem. Amet dolor amet quiquia adipisci magnam eius neque. Sed aliquam eius etincidunt velit.,2021-08-18 23:35:13,,,high,False,hansonmelissa@gmail.com,new,Neque consectetur adipisci consectetur amet numquam porro quaerat. Labore voluptatem eius tempora magnam sit. Ut velit dolore labore tempora adipisci. Dolor consectetur ipsum quaerat non etincidunt non consectetur. Etincidunt quisquam velit modi non eius dolorem. Est amet dolor quaerat. Ipsum numquam labore dolor.,incident,2022-02-22 05:21:12,web_form,,
940,941,514,3,2,514,236,236,2022-08-30 01:12:41,Ipsum velit adipisci magnam ut neque modi modi. Dolor sed est ipsum quaerat porro sit. Amet quaerat adipisci dolorem est voluptatem. Dolor consectetur velit dolore. Consectetur etincidunt est consectetur quaerat amet. Quaerat consectetur neque adipisci consectetur.,2022-09-08 20:09:12,,,urgent,False,toddcervantes@moody.org,pending,Sit ut voluptatem labore aliquam modi amet. Quaerat dolore sit dolore ut quisquam labore magnam. Tempora dolorem consectetur est ut dolorem consectetur neque. Labore sit magnam adipisci velit sit. Etincidunt labore ut velit dolore. Amet consectetur numquam est neque sed. Dolorem labore amet ut est. Quiquia adipisci sed dolorem amet labore. Amet numquam dolor etincidunt ut dolorem.,question,2022-12-30 07:37:43,mail,,
941,942,514,2,4,514,25,134,2021-01-14 00:21:18,Quisquam amet eius magnam neque sed. Aliquam velit eius numquam eius. Numquam velit magnam labore adipisci amet quiquia numquam. Amet etincidunt dolore numquam numquam tempora neque quisquam. Est ipsum ipsum sed magnam. Aliquam porro non quiquia eius sit modi ut. Quiquia sed dolorem neque labore.,2021-10-29 01:49:40,,,urgent,True,qortiz@hall.com,pending,Quaerat sed velit magnam dolor non magnam. Tempora adipisci etincidunt non ipsum consectetur voluptatem ut. Quiquia eius quaerat neque neque amet non. Porro dolorem quaerat eius numquam sit velit. Magnam dolore magnam dolorem sed ipsum modi.,problem,2021-06-05 10:43:49,chat,,
942,943,514,4,1,514,597,235,2021-03-09 16:06:40,Ipsum quiquia numquam ipsum aliquam sed. Est velit sed sit quiquia eius. Dolorem ipsum ipsum non magnam voluptatem. Magnam tempora neque dolorem dolore tempora. Voluptatem sit quiquia labore dolor quiquia. Numquam tempora sit eius dolor eius etincidunt tempora. Est quaerat labore eius. Dolor velit numquam est etincidunt magnam porro.,2021-04-19 06:25:19,,,low,True,nmiles@gmail.com,pending,Quaerat dolore ipsum non sit quiquia ipsum labore. Consectetur ipsum numquam ut quaerat ut consectetur numquam. Sed quaerat aliquam numquam. Amet adipisci est tempora aliquam eius. Dolore tempora voluptatem aliquam. Magnam magnam dolor quisquam dolorem quiquia dolorem. Etincidunt porro neque quisquam quisquam consectetur sit. Tempora sed porro non etincidunt adipisci adipisci numquam. Sit sed sed non.,question,2022-01-16 17:06:50,facebook_message,,
943,944,514,2,4,514,676,197,2021-05-25 03:24:31,Aliquam amet magnam quaerat. Amet non voluptatem consectetur ipsum. Quiquia ut sit neque numquam labore consectetur. Voluptatem consectetur velit quisquam labore. Velit aliquam dolorem porro consectetur sed. Porro sed eius adipisci amet velit aliquam modi. Dolor non velit adipisci quisquam ut ut. Quaerat tempora neque velit. Dolorem eius quiquia magnam modi neque. Etincidunt dolorem dolorem modi porro dolor tempora est.,2021-06-21 01:20:39,,,low,False,tamaramoyer@gonzalez.com,on-hold,Velit dolorem quiquia eius non tempora dolor. Quaerat voluptatem dolor consectetur dolorem etincidunt. Neque quisquam eius eius modi quisquam amet. Modi ipsum dolorem amet dolorem adipisci ipsum. Magnam neque consectetur non.,question,2021-11-18 21:26:05,mail,,
944,945,514,5,3,514,891,648,2022-05-19 22:45:52,Ipsum ipsum non sed non. Ipsum tempora sit aliquam. Porro dolore velit sed adipisci velit. Labore dolore non velit. Etincidunt etincidunt adipisci quisquam quisquam eius est sed. Quiquia est est neque. Amet ut dolor labore neque modi. Amet quiquia porro dolore modi quaerat amet.,2022-09-23 11:59:51,,,urgent,True,emily99@johnson.biz,open,Tempora quaerat sit aliquam etincidunt velit adipisci labore. Numquam eius magnam porro labore voluptatem numquam. Quisquam modi etincidunt modi labore modi. Dolor ipsum consectetur dolorem etincidunt. Non quaerat velit etincidunt. Adipisci dolor amet sed. Magnam sed velit tempora labore dolore ut. Porro ut sed quaerat dolore eius ut dolore. Porro ipsum amet est amet quiquia. Modi dolorem adipisci est.,incident,2022-11-20 15:16:28,chat,,
945,946,514,3,2,514,431,951,2021-08-17 07:37:34,Dolore porro quisquam dolorem porro. Etincidunt sit dolorem est adipisci. Neque ipsum velit ipsum aliquam. Est non sit non consectetur. Labore quiquia labore quaerat amet voluptatem.,2022-06-17 02:51:01,,,normal,True,teresalong@yahoo.com,pending,Velit quiquia numquam dolor ut quisquam neque. Labore non voluptatem quisquam. Non eius aliquam quisquam aliquam sit est consectetur. Quaerat tempora velit tempora labore sit eius. Dolor ut aliquam ipsum neque quisquam numquam labore. Quiquia sed ipsum porro aliquam non tempora. Ut magnam modi est modi. Amet est est etincidunt adipisci velit. Amet aliquam magnam dolorem voluptatem ut sed.,question,2022-02-02 04:53:03,helpcenter,,
946,947,514,1,4,514,545,20,2022-07-01 10:22:28,Adipisci aliquam quisquam quaerat. Quaerat aliquam dolorem sit quiquia dolore numquam modi. Velit quaerat aliquam velit amet dolore consectetur etincidunt. Non sed modi est non. Velit neque amet quaerat porro.,2023-05-10 11:07:52,,,normal,False,rodriguezjohn@gmail.com,open,Neque porro magnam quaerat dolore adipisci quaerat. Quiquia velit numquam non voluptatem quiquia. Est adipisci neque sed magnam eius eius ipsum. Labore adipisci tempora quaerat etincidunt eius. Neque quiquia magnam magnam dolore ipsum adipisci.,task,2023-01-28 03:40:45,helpcenter,,
947,948,514,2,3,514,803,820,2022-07-20 16:16:04,Dolorem non quaerat ipsum ut numquam etincidunt. Consectetur dolorem dolorem sed. Dolorem modi sed neque consectetur quaerat. Porro ut non neque quiquia adipisci porro. Sit quiquia adipisci consectetur consectetur quiquia. Quiquia adipisci quiquia modi neque eius. Dolor labore ipsum adipisci aliquam adipisci.,2022-08-23 19:20:15,,,low,True,james10@beck.com,new,Ipsum eius modi magnam. Etincidunt tempora non tempora porro est modi. Sed sed amet est etincidunt neque dolore modi. Dolore quiquia ipsum dolor tempora porro. Ut consectetur voluptatem sit neque. Dolore eius ipsum dolor tempora voluptatem sed.,incident,2023-06-14 16:17:59,facebook_message,,
948,949,514,2,3,514,555,935,2021-11-27 18:44:40,Labore etincidunt amet porro etincidunt porro ut. Ut voluptatem tempora quiquia quiquia sit. Est quisquam est sed ipsum quaerat eius sit. Adipisci aliquam quaerat ut velit amet. Dolore eius sit aliquam eius. Consectetur ipsum numquam sed adipisci. Dolor porro porro amet numquam aliquam dolor. Quisquam ipsum dolor quiquia. Adipisci aliquam sed labore modi quisquam dolore.,2022-09-28 03:27:48,,,urgent,True,uzimmerman@morton.com,solved,Neque dolore aliquam tempora ut. Sed dolore magnam adipisci voluptatem dolorem. Quisquam dolor aliquam sit ut dolore. Amet dolorem numquam adipisci aliquam. Quisquam consectetur adipisci velit consectetur sit aliquam non. Amet consectetur labore sit non neque sed dolor. Aliquam modi eius eius sit quiquia labore modi. Est sit est modi consectetur voluptatem. Tempora velit dolore ut tempora.,incident,2022-06-06 11:40:56,web_form,,
949,950,514,3,3,514,861,760,2021-02-12 13:19:56,Eius quisquam dolor adipisci dolore numquam consectetur ipsum. Non aliquam ipsum amet. Ut velit sed aliquam. Numquam amet eius non ipsum. Velit labore quisquam labore aliquam.,2021-09-16 21:43:23,,,low,False,nmorgan@lawrence.info,open,Magnam est etincidunt consectetur labore. Ipsum dolore labore sit consectetur velit eius. Quisquam dolore quaerat neque. Velit eius voluptatem numquam. Tempora aliquam sed voluptatem quiquia aliquam modi ut. Amet velit amet dolorem consectetur quisquam modi. Etincidunt neque quisquam tempora tempora. Quiquia labore est velit. Dolorem ut magnam tempora modi. Dolor tempora magnam amet non etincidunt.,problem,2021-06-02 16:08:41,facebook_message,,
